17980||13145|Harris County, GA|County or equivalent|32024|32024|32161|32265|137|104|17|29|75|297|58|268|118|75|5|10|113|65|2|0
17980||13197|Marion County, GA|County or equivalent|8742|8742|8762|8746|20|-16|13|27|20|109|7|82|7|-44|4|17|3|-61|0|1
17980||13215|Muscogee County, GA|County or equivalent|189885|189885|190371|194107|486|3736|323|1575|762|3320|439|1745|166|2136|134|156|32|1980|-3|25
18020|||Columbus, IN|Metropolitan Statistical Area|76794|76794|76897|77870|103|973|90|363|252|1010|162|647|14|610|76|290|-62|320|-1|0
18020||18005|Bartholomew County, IN|County or equivalent|76794|76794|76897|77870|103|973|90|363|252|1010|162|647|14|610|76|290|-62|320|-1|0
18140|||Columbus, OH|Metropolitan Statistical Area|1836536|1836536|1840584|1858464|4048|17880|3165|12390|6511|25789|3346|13399|860|5548|805|3329|55|2219|23|-58
18140||39041|Delaware County, OH|County or equivalent|174214|174214|175238|178341|1024|3103|326|1263|546|2131|220|868|681|1825|40|129|641|1696|17|15
18140||39045|Fairfield County, OH|County or equivalent|146156|146156|146381|147066|225|685|142|542|420|1660|278|1118|85|150|12|51|73|99|-2|-7
18140||39049|Franklin County, OH|County or equivalent|1163414|1163414|1165789|1178799|2375|13010|2429|9406|4524|17962|2095|8556|-68|3653|718|3021|-786|632|14|-49
18140||39089|Licking County, OH|County or equivalent|166492|166492|166727|167248|235|521|140|564|502|1976|362|1412|98|-34|11|22|87|-56|-3|-9
18140||39097|Madison County, OH|County or equivalent|43435|43435|43444|43401|9|-43|18|126|120|487|102|361|-8|-167|6|25|-14|-192|-1|-2
18140||39117|Morrow County, OH|County or equivalent|34827|34827|34825|34855|-2|30|16|91|96|379|80|288|-16|-61|3|11|-19|-72|-2|0
18140||39129|Pickaway County, OH|County or equivalent|55698|55698|55810|55990|112|180|20|73|143|573|123|500|91|110|0|3|91|107|1|-3
18140||39159|Union County, OH|County or equivalent|52300|52300|52370|52764|70|394|74|325|160|621|86|296|-3|72|15|67|-18|5|-1|-3
18580|||Corpus Christi, TX|Metropolitan Statistical Area|428185|428185|428145|431381|-40|3236|621|2566|1485|6016|864|3450|-670|679|194|365|-864|314|9|-9
18580||48007|Aransas County, TX|County or equivalent|23158|23156|23151|23374|-5|223|-18|-61|63|266|81|327|16|283|6|24|10|259|-3|1
18580||48355|Nueces County, TX|County or equivalent|340223|340223|340373|343281|150|2908|537|2144|1171|4741|634|2597|-391|777|144|298|-535|479|4|-13
18580||48409|San Patricio County, TX|County or equivalent|64804|64806|64621|64726|-185|105|102|483|251|1009|149|526|-295|-381|44|43|-339|-424|8|3
18700|||Corvallis, OR|Metropolitan Statistical Area|85579|85581|85527|85928|-54|401|50|216|191|753|141|537|-107|188|71|256|-178|-68|3|-3
18700||41003|Benton County, OR|County or equivalent|85579|85581|85527|85928|-54|401|50|216|191|753|141|537|-107|188|71|256|-178|-68|3|-3
18880|||Crestview-Fort Walton Beach-Destin, FL|Metropolitan Statistical Area|180822|180822|180801|183482|-21|2681|246|992|617|2521|371|1529|-276|1683|227|315|-503|1368|9|6
18880||12091|Okaloosa County, FL|County or equivalent|180822|180822|180801|183482|-21|2681|246|992|617|2521|371|1529|-276|1683|227|315|-503|1368|9|6
19060|||Cumberland, MD-WV|Metropolitan Statistical Area|103299|103299|103283|102884|-16|-399|-60|-179|258|1038|318|1217|50|-217|6|33|44|-250|-6|-3
19060||24001|Allegany County, MD|County or equivalent|75087|75087|75059|74692|-28|-367|-39|-147|184|730|223|877|15|-219|6|33|9|-252|-4|-1
19060||54057|Mineral County, WV|County or equivalent|28212|28212|28224|28192|12|-32|-21|-32|74|308|95|340|35|2|0|0|35|2|-2|-2
19100|||Dallas-Fort Worth-Arlington, TX|Metropolitan Statistical Area|6371773|6371774|6400511|6526548|28737|126037|15960|63504|24829|99733|8869|36229|12477|62312|5441|23291|7036|39021|300|221
19100|19124||Dallas-Plano-Irving, TX|Metropolitan Division|4235751|4235752|4255890|4345790|20138|89900|11058|43816|16661|66862|5603|23046|8823|45895|4087|17484|4736|28411|257|189
19100|19124|48085|Collin County, TX|County or equivalent|782341|782341|788511|812226|6170|23715|1880|7377|2638|10433|758|3056|4194|16183|628|2790|3566|13393|96|155
19100|19124|48113|Dallas County, TX|County or equivalent|2368139|2368139|2375207|2416014|7068|40807|6789|27420|10282|41569|3493|14149|207|13485|2854|12349|-2647|1136|72|-98
19100|19124|48119|Delta County, TX|County or equivalent|5231|5231|5256|5212|25|-44|6|-2|13|60|7|62|19|-43|3|8|16|-51|0|1
19100|19124|48121|Denton County, TX|County or equivalent|662614|662614|667138|686406|4524|19268|1694|6397|2315|9121|621|2724|2772|12754|460|1792|2312|10962|58|117
19100|19124|48139|Ellis County, TX|County or equivalent|149610|149610|150459|152753|849|2294|298|1113|532|2127|234|1014|540|1182|43|172|497|1010|11|-1
19100|19124|48231|Hunt County, TX|County or equivalent|86129|86129|86359|86531|230|172|64|240|265|1084|201|844|166|-65|28|103|138|-168|0|-3
19100|19124|48257|Kaufman County, TX|County or equivalent|103350|103351|103940|105358|589|1418|172|675|363|1488|191|813|406|738|35|121|371|617|11|5
19100|19124|48397|Rockwall County, TX|County or equivalent|78337|78337|79020|81290|683|2270|155|596|253|980|98|384|519|1661|36|149|483|1512|9|13
19100|23104||Fort Worth-Arlington, TX|Metropolitan Division|2136022|2136022|2144621|2180758|8599|36137|4902|19688|8168|32871|3266|13183|3654|16417|1354|5807|2300|10610|43|32
19100|23104|48251|Johnson County, TX|County or equivalent|150934|150934|151330|152734|396|1404|269|1027|538|2151|269|1124|130|388|53|209|77|179|-3|-11
19100|23104|48367|Parker County, TX|County or equivalent|116927|116927|117321|118376|394|1055|122|464|330|1340|208|876|271|594|20|69|251|525|1|-3
19100|23104|48439|Tarrant County, TX|County or equivalent|1809034|1809039|1816850|1849815|7811|32965|4444|17931|7111|28624|2667|10693|3323|14991|1268|5490|2055|9501|44|43
19100|23104|48497|Wise County, TX|County or equivalent|59127|59122|59120|59833|-2|713|67|266|189|756|122|490|-70|444|13|39|-83|405|1|3
19140|||Dalton, GA|Metropolitan Statistical Area|142227|142227|142326|142741|99|415|201|989|488|2050|287|1061|-104|-578|70|251|-174|-829|2|4
19140||13213|Murray County, GA|County or equivalent|39628|39628|39547|39557|-81|10|13|153|118|508|105|355|-96|-144|17|71|-113|-215|2|1
19140||13313|Whitfield County, GA|County or equivalent|102599|102599|102779|103184|180|405|188|836|370|1542|182|706|-8|-434|53|180|-61|-614|0|3
19180|||Danville, IL|Metropolitan Statistical Area|81625|81625|81588|81509|-37|-79|54|146|265|1075|211|929|-88|-222|14|45|-102|-267|-3|-3
19180||17183|Vermilion County, IL|County or equivalent|81625|81625|81588|81509|-37|-79|54|146|265|1075|211|929|-88|-222|14|45|-102|-267|-3|-3
19260|||Danville, VA|Metropolitan Statistical Area|106561|106561|106354|105696|-207|-658|-84|-233|254|1103|338|1336|-120|-424|8|42|-128|-466|-3|-1
19260||51143|Pittsylvania County, VA|County or equivalent|63506|63506|63464|62844|-42|-620|-39|-124|123|535|162|659|1|-497|7|36|-6|-533|-4|1
19260||51590|Danville city, VA|County or equivalent|43055|43055|42890|42852|-165|-38|-45|-109|131|568|176|677|-121|73|1|6|-122|67|1|-2
19340|||Davenport-Moline-Rock Island, IA-IL|Metropolitan Statistical Area|379690|379690|380233|381342|543|1109|327|1374|1164|4807|837|3433|218|-262|108|384|110|-646|-2|-3
19340||17073|Henry County, IL|County or equivalent|50486|50486|50443|50328|-43|-115|1|-11|131|522|130|533|-42|-102|1|12|-43|-114|-2|-2
19340||17131|Mercer County, IL|County or equivalent|16434|16434|16435|16363|1|-72|-3|-15|39|164|42|179|6|-58|1|5|5|-63|-2|1
19340||17161|Rock Island County, IL|County or equivalent|147546|147546|147596|147556|50|-40|141|523|476|1931|335|1408|-88|-566|61|207|-149|-773|-3|3
19340||19163|Scott County, IA|County or equivalent|165224|165224|165759|167095|535|1336|188|877|518|2190|330|1313|342|464|45|160|297|304|5|-5
19380|||Dayton, OH|Metropolitan Statistical Area|841502|841502|842131|845388|629|3257|620|2215|2579|10254|1959|8039|54|1095|218|476|-164|619|-45|-53
19380||39057|Greene County, OH|County or equivalent|161573|161573|161607|162846|34|1239|137|459|443|1731|306|1272|-103|779|52|102|-155|677|0|1
19380||39109|Miami County, OH|County or equivalent|102506|102506|102490|102857|-16|367|78|276|300|1196|222|920|-93|97|12|60|-105|37|-1|-6
19380||39113|Montgomery County, OH|County or equivalent|535153|535153|535819|537602|666|1783|392|1417|1719|6847|1327|5430|316|414|149|288|167|126|-42|-48
19380||39135|Preble County, OH|County or equivalent|42270|42270|42215|42083|-55|-132|13|63|117|480|104|417|-66|-195|5|26|-71|-221|-2|0
19460|||Decatur, AL|Metropolitan Statistical Area|153829|153829|153934|154070|105|136|96|319|443|1831|347|1512|15|-175|45|175|-30|-350|-6|-8
19460||1079|Lawrence County, AL|County or equivalent|34339|34339|34328|34117|-11|-211|-5|-17|80|359|85|376|-6|-195|3|14|-9|-209|0|1
19460||1103|Morgan County, AL|County or equivalent|119490|119490|119606|119953|116|347|101|336|363|1472|262|1136|21|20|42|161|-21|-141|-6|-9
19500|||Decatur, IL|Metropolitan Statistical Area|110768|110768|110757|110730|-11|-27|90|290|356|1425|266|1135|-98|-315|14|56|-112|-371|-3|-2
19500||17115|Macon County, IL|County or equivalent|110768|110768|110757|110730|-11|-27|90|290|356|1425|266|1135|-98|-315|14|56|-112|-371|-3|-2
19660|||Deltona-Daytona Beach-Ormond Beach, FL|Metropolitan Statistical Area|494593|494597|494652|494804|55|152|-330|-1100|1127|4785|1457|5885|426|1297|209|503|217|794|-41|-45
19660||12127|Volusia County, FL|County or equivalent|494593|494597|494652|494804|55|152|-330|-1100|1127|4785|1457|5885|426|1297|209|503|217|794|-41|-45
19740|||Denver-Aurora-Broomfield, CO|Metropolitan Statistical Area|2543482|2543482|2554569|2599504|11087|44935|5001|19997|8668|35028|3667|15031|5996|24769|1538|5204|4458|19565|90|169
19740||8001|Adams County, CO|County or equivalent|441603|441603|443673|451443|2070|7770|1182|4668|1764|7016|582|2348|867|3086|262|916|605|2170|21|16
19740||8005|Arapahoe County, CO|County or equivalent|572003|572153|574929|584948|2776|10019|1101|4368|1943|7681|842|3313|1645|5615|459|1436|1186|4179|30|36
19740||8014|Broomfield County, CO|County or equivalent|55889|55889|56113|57352|224|1239|112|418|179|686|67|268|114|819|16|66|98|753|-2|2
19740||8019|Clear Creek County, CO|County or equivalent|9088|9088|9119|9012|31|-107|15|7|18|63|3|56|16|-114|1|4|15|-118|0|0
19740||8031|Denver County, CO|County or equivalent|600158|600008|603440|619968|3432|16528|1352|5896|2396|10167|1044|4271|2041|10521|580|2240|1461|8281|39|111
19740||8035|Douglas County, CO|County or equivalent|285465|285465|286984|292167|1519|5183|674|2642|891|3506|217|864|829|2529|90|168|739|2361|16|12
19740||8039|Elbert County, CO|County or equivalent|23086|23086|23119|23174|33|55|27|72|39|176|12|104|7|-17|2|9|5|-26|-1|0
19740||8047|Gilpin County, CO|County or equivalent|5441|5441|5467|5467|26|0|11|31|12|49|1|18|16|-32|2|4|14|-36|-1|1
19740||8059|Jefferson County, CO|County or equivalent|534543|534543|535455|539884|912|4429|510|1859|1397|5564|887|3705|415|2579|122|348|293|2231|-13|-9
19740||8093|Park County, CO|County or equivalent|16206|16206|16270|16089|64|-181|17|36|29|120|12|84|46|-217|4|13|42|-230|1|0
19780|||Des Moines-West Des Moines, IA|Metropolitan Statistical Area|569633|569633|571938|580255|2305|8317|1120|4279|2059|8304|939|4025|1170|4020|262|869|908|3151|15|18
19780||19049|Dallas County, IA|County or equivalent|66135|66135|66673|69444|538|2771|171|660|256|1006|85|346|358|2081|21|69|337|2012|9|30
19780||19077|Guthrie County, IA|County or equivalent|10954|10954|10959|10901|5|-58|-1|-28|19|100|20|128|8|-30|3|13|5|-43|-2|0
19780||19121|Madison County, IA|County or equivalent|15679|15679|15733|15779|54|46|11|34|49|197|38|163|43|14|0|0|43|14|0|-2
19780||19153|Polk County, IA|County or equivalent|430640|430640|432256|437399|1616|5143|906|3484|1606|6482|700|2998|701|1669|236|782|465|887|9|-10
19780||19181|Warren County, IA|County or equivalent|46225|46225|46317|46732|92|415|33|129|129|519|96|390|60|286|2|5|58|281|-1|0
19820|||Detroit-Warren-Livonia, MI|Metropolitan Statistical Area|4296250|4296247|4290722|4285832|-5525|-4890|3316|11734|12727|50037|9411|38303|-8978|-16702|1438|7468|-10416|-24170|137|78
19820|19804||Detroit-Livonia-Dearborn, MI|Metropolitan Division|1820584|1820584|1815246|1802096|-5338|-13150|1719|6206|6051|23853|4332|17647|-7188|-19530|557|3053|-7745|-22583|131|174
19820|19804|26163|Wayne County, MI|County or equivalent|1820584|1820584|1815246|1802096|-5338|-13150|1719|6206|6051|23853|4332|17647|-7188|-19530|557|3053|-7745|-22583|131|174
19820|47644||Warren-Troy-Farmington Hills, MI|Metropolitan Division|2475666|2475663|2475476|2483736|-187|8260|1597|5528|6676|26184|5079|20656|-1790|2828|881|4415|-2671|-1587|6|-96
19820|47644|26087|Lapeer County, MI|County or equivalent|88319|88316|88189|88082|-127|-107|24|79|206|818|182|739|-153|-184|12|52|-165|-236|2|-2
19820|47644|26093|Livingston County, MI|County or equivalent|180967|180967|180931|181722|-36|791|107|390|407|1603|300|1213|-145|407|17|11|-162|396|2|-6
19820|47644|26099|Macomb County, MI|County or equivalent|840978|840978|840944|842145|-34|1201|421|1367|2295|9036|1874|7669|-443|-133|141|945|-584|-1078|-12|-33
19820|47644|26125|Oakland County, MI|County or equivalent|1202362|1202362|1202682|1210145|320|7463|999|3559|3343|13022|2344|9463|-687|3970|700|3389|-1387|581|8|-66
19820|47644|26147|St. Clair County, MI|County or equivalent|163040|163040|162730|161642|-310|-1088|46|133|425|1705|379|1572|-362|-1232|11|18|-373|-1250|6|11
20020|||Dothan, AL|Metropolitan Statistical Area|145639|145639|145905|146562|266|657|51|286|441|1815|390|1529|217|378|17|86|200|292|-2|-7
20020||1061|Geneva County, AL|County or equivalent|26790|26790|26828|26781|38|-47|-9|-50|76|281|85|331|47|5|2|8|45|-3|0|-2
20020||1067|Henry County, AL|County or equivalent|17302|17302|17308|17412|6|104|-8|-30|37|173|45|203|15|134|8|29|7|105|-1|0
20020||1069|Houston County, AL|County or equivalent|101547|101547|101769|102369|222|600|68|366|328|1361|260|995|155|239|7|49|148|190|-1|-5
20100|||Dover, DE|Metropolitan Statistical Area|162310|162310|162873|164834|563|1961|174|808|538|2214|364|1406|389|1155|87|218|302|937|0|-2
20100||10001|Kent County, DE|County or equivalent|162310|162310|162873|164834|563|1961|174|808|538|2214|364|1406|389|1155|87|218|302|937|0|-2
20220|||Dubuque, IA|Metropolitan Statistical Area|93653|93653|93888|94648|235|760|89|345|298|1187|209|842|148|417|10|41|138|376|-2|-2
20220||19061|Dubuque County, IA|County or equivalent|93653|93653|93888|94648|235|760|89|345|298|1187|209|842|148|417|10|41|138|376|-2|-2
20260|||Duluth, MN-WI|Metropolitan Statistical Area|279771|279771|279720|279815|-51|95|19|113|729|2918|710|2805|-59|-3|35|72|-94|-75|-11|-15
20260||27017|Carlton County, MN|County or equivalent|35386|35386|35398|35455|12|57|-4|25|92|388|96|363|18|35|5|19|13|16|-2|-3
20260||27137|St. Louis County, MN|County or equivalent|200226|200226|200143|200255|-83|112|-1|10|514|2056|515|2046|-75|114|29|46|-104|68|-7|-12
20260||55031|Douglas County, WI|County or equivalent|44159|44159|44179|44105|20|-74|24|78|123|474|99|396|-2|-152|1|7|-3|-159|-2|0
20500|||Durham-Chapel Hill, NC|Metropolitan Statistical Area|504357|504357|505862|512979|1505|7117|808|3207|1617|6582|809|3375|692|3916|612|2238|80|1678|5|-6
20500||37037|Chatham County, NC|County or equivalent|63505|63505|63803|64195|298|392|23|67|159|650|136|583|273|328|68|246|205|82|2|-3
20500||37063|Durham County, NC|County or equivalent|267587|267587|268411|273392|824|4981|629|2558|1052|4248|423|1690|192|2423|355|1321|-163|1102|3|0
20500||37135|Orange County, NC|County or equivalent|133801|133801|134200|135755|399|1555|148|552|300|1238|152|686|250|1005|181|640|69|365|1|-2
20500||37145|Person County, NC|County or equivalent|39464|39464|39448|39637|-16|189|8|30|106|446|98|416|-23|160|8|31|-31|129|-1|-1
20740|||Eau Claire, WI|Metropolitan Statistical Area|161151|161151|161399|162657|248|1258|169|657|483|1883|314|1226|82|604|18|91|64|513|-3|-3
20740||55017|Chippewa County, WI|County or equivalent|62415|62415|62522|62778|107|256|49|216|187|738|138|522|58|43|3|25|55|18|0|-3
20740||55035|Eau Claire County, WI|County or equivalent|98736|98736|98877|99879|141|1002|120|441|296|1145|176|704|24|561|15|66|9|495|-3|0
20940|||El Centro, CA|Metropolitan Statistical Area|174528|174528|175136|177057|608|1921|485|2218|709|3062|224|844|126|-297|138|619|-12|-916|-3|0
20940||6025|Imperial County, CA|County or equivalent|174528|174528|175136|177057|608|1921|485|2218|709|3062|224|844|126|-297|138|619|-12|-916|-3|0
21060|||Elizabethtown, KY|Metropolitan Statistical Area|119736|119742|121214|121771|1472|557|225|812|445|1805|220|993|1214|-256|98|93|1116|-349|33|1
21060||21093|Hardin County, KY|County or equivalent|105543|105549|106999|107456|1450|457|214|799|404|1633|190|834|1202|-344|95|87|1107|-431|34|2
21060||21123|Larue County, KY|County or equivalent|14193|14193|14215|14315|22|100|11|13|41|172|30|159|12|88|3|6|9|82|-1|-1
21140|||Elkhart-Goshen, IN|Metropolitan Statistical Area|197559|197561|197551|198941|-10|1390|409|1599|770|3061|361|1462|-431|-207|97|361|-528|-568|12|-2
21140||18039|Elkhart County, IN|County or equivalent|197559|197561|197551|198941|-10|1390|409|1599|770|3061|361|1462|-431|-207|97|361|-528|-568|12|-2
21300|||Elmira, NY|Metropolitan Statistical Area|88830|88830|88830|88840|0|10|15|32|248|974|233|942|-11|-15|3|22|-14|-37|-4|-7
21300||36015|Chemung County, NY|County or equivalent|88830|88830|88830|88840|0|10|15|32|248|974|233|942|-11|-15|3|22|-14|-37|-4|-7
21340|||El Paso, TX|Metropolitan Statistical Area|800647|800647|803995|820790|3348|16795|2262|9290|3408|13862|1146|4572|1078|7455|591|2116|487|5339|8|50
21340||48141|El Paso County, TX|County or equivalent|800647|800647|803995|820790|3348|16795|2262|9290|3408|13862|1146|4572|1078|7455|591|2116|487|5339|8|50
21500|||Erie, PA|Metropolitan Statistical Area|280566|280566|281038|280985|472|-53|145|500|804|3185|659|2685|329|-546|63|120|266|-666|-2|-7
21500||42049|Erie County, PA|County or equivalent|280566|280566|281038|280985|472|-53|145|500|804|3185|659|2685|329|-546|63|120|266|-666|-2|-7
21660|||Eugene-Springfield, OR|Metropolitan Statistical Area|351715|351715|351875|353416|160|1541|142|421|894|3481|752|3060|29|1134|155|407|-126|727|-11|-14
21660||41039|Lane County, OR|County or equivalent|351715|351715|351875|353416|160|1541|142|421|894|3481|752|3060|29|1134|155|407|-126|727|-11|-14
21780|||Evansville, IN-KY|Metropolitan Statistical Area|358676|358676|359003|359879|327|876|204|821|1099|4417|895|3596|136|75|54|204|82|-129|-13|-20
21780||18051|Gibson County, IN|County or equivalent|33503|33503|33552|33505|49|-47|-2|18|98|396|100|378|52|-64|3|10|49|-74|-1|-1
21780||18129|Posey County, IN|County or equivalent|25910|25910|25896|25720|-14|-176|1|37|70|280|69|243|-13|-214|0|1|-13|-215|-2|1
21780||18163|Vanderburgh County, IN|County or equivalent|179703|179703|179784|180305|81|521|138|481|574|2292|436|1811|-49|52|26|99|-75|-47|-8|-12
21780||18173|Warrick County, IN|County or equivalent|59689|59689|59857|60275|168|418|33|150|166|663|133|513|135|273|12|51|123|222|0|-5
21780||21101|Henderson County, KY|County or equivalent|46250|46250|46292|46406|42|114|23|112|148|606|125|494|21|5|6|18|15|-13|-2|-3
21780||21233|Webster County, KY|County or equivalent|13621|13621|13622|13668|1|46|11|23|43|180|32|157|-10|23|7|25|-17|-2|0|0
21820|||Fairbanks, AK|Metropolitan Statistical Area|97581|97581|98279|99192|698|913|348|1256|443|1639|95|383|343|-340|124|193|219|-533|7|-3
21820||2090|Fairbanks North Star Borough, AK|County or equivalent|97581|97581|98279|99192|698|913|348|1256|443|1639|95|383|343|-340|124|193|219|-533|7|-3
22020|||Fargo, ND-MN|Metropolitan Statistical Area|208777|208777|209408|212171|631|2763|419|1651|753|2942|334|1291|214|1113|88|304|126|809|-2|-1
22020||27027|Clay County, MN|County or equivalent|58999|58999|59145|59803|146|658|89|367|200|787|111|420|57|290|4|31|53|259|0|1
22020||38017|Cass County, ND|County or equivalent|149778|149778|150263|152368|485|2105|330|1284|553|2155|223|871|157|823|84|273|73|550|-2|-2
22140|||Farmington, NM|Metropolitan Statistical Area|130044|130044|130185|128200|141|-1985|288|1200|513|2098|225|898|-148|-3229|12|34|-160|-3263|1|44
22140||35045|San Juan County, NM|County or equivalent|130044|130044|130185|128200|141|-1985|288|1200|513|2098|225|898|-148|-3229|12|34|-160|-3263|1|44
22180|||Fayetteville, NC|Metropolitan Statistical Area|366383|366383|367675|374157|1292|6482|1066|4426|1640|6815|574|2389|199|2047|581|464|-382|1583|27|9
22180||37051|Cumberland County, NC|County or equivalent|319431|319431|320169|324885|738|4716|876|3743|1419|5893|543|2150|-156|980|534|359|-690|621|18|-7
22180||37093|Hoke County, NC|County or equivalent|46952|46952|47506|49272|554|1766|190|683|221|922|31|239|355|1067|47|105|308|962|9|16
22220|||Fayetteville-Springdale-Rogers, AR-MO|Metropolitan Statistical Area|463204|463207|465773|473830|2566|8057|916|3816|1672|6877|756|3061|1618|4213|304|1014|1314|3199|32|28
22220||5007|Benton County, AR|County or equivalent|221339|221339|222924|227556|1585|4632|418|1735|784|3192|366|1457|1142|2873|129|380|1013|2493|25|24
22220||5087|Madison County, AR|County or equivalent|15717|15720|15707|15776|-13|69|10|46|41|179|31|133|-23|24|4|15|-27|9|0|-1
22220||5143|Washington County, AR|County or equivalent|203065|203065|204061|207521|996|3460|477|1945|784|3205|307|1260|512|1514|155|555|357|959|7|1
22220||29119|McDonald County, MO|County or equivalent|23083|23083|23081|22977|-2|-104|11|90|63|301|52|211|-13|-198|16|64|-29|-262|0|4
22380|||Flagstaff, AZ|Metropolitan Statistical Area|134421|134418|134606|134511|188|-95|266|1099|436|1802|170|703|-80|-1206|43|150|-123|-1356|2|12
22380||4005|Coconino County, AZ|County or equivalent|134421|134418|134606|134511|188|-95|266|1099|436|1802|170|703|-80|-1206|43|150|-123|-1356|2|12
22420|||Flint, MI|Metropolitan Statistical Area|425790|425790|425100|422080|-690|-3020|329|1120|1321|5222|992|4102|-1038|-4185|54|35|-1092|-4220|19|45
22420||26049|Genesee County, MI|County or equivalent|425790|425790|425100|422080|-690|-3020|329|1120|1321|5222|992|4102|-1038|-4185|54|35|-1092|-4220|19|45
22500|||Florence, SC|Metropolitan Statistical Area|205566|205566|205705|206161|139|456|113|506|655|2637|542|2131|32|-43|34|145|-2|-188|-6|-7
22500||45031|Darlington County, SC|County or equivalent|68681|68687|68638|68299|-49|-339|-1|31|201|790|202|759|-47|-373|9|46|-56|-419|-1|3
22500||45041|Florence County, SC|County or equivalent|136885|136879|137067|137862|188|795|114|475|454|1847|340|1372|79|330|25|99|54|231|-5|-10
22520|||Florence-Muscle Shoals, AL|Metropolitan Statistical Area|147137|147137|147218|147293|81|75|-19|-157|382|1548|401|1705|108|244|18|67|90|177|-8|-12
22520||1033|Colbert County, AL|County or equivalent|54428|54428|54491|54512|63|21|2|-36|147|611|145|647|63|60|7|24|56|36|-2|-3
22520||1077|Lauderdale County, AL|County or equivalent|92709|92709|92727|92781|18|54|-21|-121|235|937|256|1058|45|184|11|43|34|141|-6|-9
22540|||Fond du Lac, WI|Metropolitan Statistical Area|101633|101633|101666|102079|33|413|73|294|292|1154|219|860|-37|126|33|113|-70|13|-3|-7
22540||55039|Fond du Lac County, WI|County or equivalent|101633|101633|101666|102079|33|413|73|294|292|1154|219|860|-37|126|33|113|-70|13|-3|-7
22660|||Fort Collins-Loveland, CO|Metropolitan Statistical Area|299630|299630|300552|305525|922|4973|412|1641|847|3380|435|1739|512|3314|98|245|414|3069|-2|18
22660||8069|Larimer County, CO|County or equivalent|299630|299630|300552|305525|922|4973|412|1641|847|3380|435|1739|512|3314|98|245|414|3069|-2|18
22900|||Fort Smith, AR-OK|Metropolitan Statistical Area|298592|298592|298933|300087|341|1154|251|1014|946|3932|695|2918|94|147|74|240|20|-93|-4|-7
22900||5033|Crawford County, AR|County or equivalent|61948|61948|61997|61944|49|-53|39|196|175|744|136|548|11|-250|7|22|4|-272|-1|1
22900||5047|Franklin County, AR|County or equivalent|18125|18125|18128|18047|3|-81|-5|25|44|211|49|186|9|-106|0|-1|9|-105|-1|0
22900||5131|Sebastian County, AR|County or equivalent|125744|125744|125853|127127|109|1274|163|627|422|1748|259|1121|-54|650|55|178|-109|472|0|-3
22900||40079|Le Flore County, OK|County or equivalent|50384|50384|50520|50628|136|108|28|89|172|691|144|602|109|23|11|37|98|-14|-1|-4
22900||40135|Sequoyah County, OK|County or equivalent|42391|42391|42435|42341|44|-94|26|77|133|538|107|461|19|-170|1|4|18|-174|-1|-1
23060|||Fort Wayne, IN|Metropolitan Statistical Area|416257|416257|416790|419453|533|2663|708|2776|1539|6075|831|3299|-172|-93|125|311|-297|-404|-3|-20
23060||18003|Allen County, IN|County or equivalent|355329|355329|355786|358327|457|2541|655|2577|1357|5354|702|2777|-199|-18|121|288|-320|-306|1|-18
23060||18179|Wells County, IN|County or equivalent|27636|27636|27659|27734|23|75|21|80|82|321|61|241|5|-4|3|13|2|-17|-3|-1
23060||18183|Whitley County, IN|County or equivalent|33292|33292|33345|33392|53|47|32|119|100|400|68|281|22|-71|1|10|21|-81|-1|-1
23420|||Fresno, CA|Metropolitan Statistical Area|930450|930450|933168|942904|2718|9736|2399|9797|3927|15958|1528|6161|321|-55|650|2584|-329|-2639|-2|-6
23420||6019|Fresno County, CA|County or equivalent|930450|930450|933168|942904|2718|9736|2399|9797|3927|15958|1528|6161|321|-55|650|2584|-329|-2639|-2|-6
23460|||Gadsden, AL|Metropolitan Statistical Area|104430|104430|104440|104303|10|-137|-69|-211|298|1232|367|1443|82|81|22|74|60|7|-3|-7
23460||1055|Etowah County, AL|County or equivalent|104430|104430|104440|104303|10|-137|-69|-211|298|1232|367|1443|82|81|22|74|60|7|-3|-7
23540|||Gainesville, FL|Metropolitan Statistical Area|264275|264275|264395|266369|120|1974|259|1149|738|3013|479|1864|-145|840|223|853|-368|-13|6|-15
23540||12001|Alachua County, FL|County or equivalent|247336|247336|247418|249365|82|1947|266|1141|693|2831|427|1690|-192|820|220|839|-412|-19|8|-14
23540||12041|Gilchrist County, FL|County or equivalent|16939|16939|16977|17004|38|27|-7|8|45|182|52|174|47|20|3|14|44|6|-2|-1
23580|||Gainesville, GA|Metropolitan Statistical Area|179684|179684|180152|183052|468|2900|359|1434|642|2672|283|1238|109|1469|215|859|-106|610|0|-3
23580||13139|Hall County, GA|County or equivalent|179684|179684|180152|183052|468|2900|359|1434|642|2672|283|1238|109|1469|215|859|-106|610|0|-3
24020|||Glens Falls, NY|Metropolitan Statistical Area|128923|128921|129045|128996|124|-49|10|16|314|1252|304|1236|117|-61|8|45|109|-106|-3|-4
24020||36113|Warren County, NY|County or equivalent|65707|65705|65723|65831|18|108|4|14|158|629|154|615|17|97|6|28|11|69|-3|-3
24020||36115|Washington County, NY|County or equivalent|63216|63216|63322|63165|106|-157|6|2|156|623|150|621|100|-158|2|17|98|-175|0|-1
24140|||Goldsboro, NC|Metropolitan Statistical Area|122623|122623|122852|123697|229|845|82|423|390|1615|308|1192|151|427|77|143|74|284|-4|-5
