50|33|Cataño Municipio|4|27821|13196|14625|1700|900|800|3495|1773|1722|1728|864|864|3090|1560|1530|21786|10101|11685|20898|9659|11239|11236|5470|5766|6822|3246|3576|7177|3242|3935|3809|1611|2198|447|156|291|35.6390625|33.364864865|37.805232558
50|35|Cayey Municipio|1|48119|23274|24845|2783|1356|1427|5768|3036|2732|2866|1488|1378|4991|2440|2551|38148|18164|19984|36702|17394|19308|19593|9548|10045|12429|5962|6467|12348|5882|6466|6934|3110|3824|779|320|459|37.448245614|36.166666667|38.647147147
50|35|Cayey Municipio|2|48119|23274|24845|2783|1356|1427|5768|3036|2732|2866|1488|1378|4991|2440|2551|38148|18164|19984|36702|17394|19308|19593|9548|10045|12429|5962|6467|12348|5882|6466|6934|3110|3824|779|320|459|37.448245614|36.166666667|38.647147147
50|35|Cayey Municipio|3|48098|23252|24846|2753|1343|1410|5758|3026|2732|2841|1470|1371|5023|2458|2565|38186|18174|20012|36746|17413|19333|19564|9528|10036|12383|5942|6441|12345|5880|6465|6995|3133|3862|788|321|467|37.534602076|36.236111111|38.741433022
50|35|Cayey Municipio|4|48065|23216|24849|2650|1306|1344|5686|2968|2718|2771|1421|1350|5086|2508|2578|38376|18249|20127|36958|17521|19437|19399|9447|9952|12212|5870|6342|12384|5900|6484|7276|3243|4033|820|322|498|37.956484642|36.628158845|39.23354232
50|37|Ceiba Municipio|1|13631|6446|7185|803|406|397|1700|896|804|850|436|414|1300|623|677|10687|4907|5780|10278|4708|5570|5424|2547|2877|3477|1591|1886|3287|1462|1825|2214|1032|1182|218|80|138|37.672680412|35.977777778|39.15
50|37|Ceiba Municipio|2|13631|6446|7185|803|406|397|1700|896|804|850|436|414|1300|623|677|10687|4907|5780|10278|4708|5570|5424|2547|2877|3477|1591|1886|3287|1462|1825|2214|1032|1182|218|80|138|37.672680412|35.977777778|39.15
50|37|Ceiba Municipio|3|13593|6426|7167|798|401|397|1684|886|798|839|433|406|1307|629|678|10682|4909|5773|10272|4706|5566|5395|2535|2860|3449|1577|1872|3283|1459|1824|2233|1041|1192|218|80|138|37.799465241|36.134146341|39.254807692
50|37|Ceiba Municipio|4|13440|6343|7097|787|386|401|1614|845|769|804|425|379|1333|648|685|10651|4906|5745|10235|4687|5548|5307|2505|2802|3362|1536|1826|3234|1427|1807|2306|1076|1230|218|80|138|38.22826087|36.542682927|39.672043011
50|39|Ciales Municipio|1|18782|9266|9516|1188|598|590|2368|1201|1167|1256|642|614|2019|1002|1017|14626|7172|7454|13970|6825|7145|7554|3745|3809|4589|2260|2329|4846|2366|2480|2516|1197|1319|311|117|194|35.902912621|35.153846154|36.781609195
